opening_date(kor),closing_date(kor),opening_price,closing_price,high_price,low_price,trade_price,trade_volume
2021-05-09 11:00,2021-05-09 12:00,71570000,71401000,71722000,71290000,71400000,340.788587
2021-05-09 12:00,2021-05-09 13:00,71401000,72455000,72500000,71305000,72402000,882.0340403
2021-05-09 13:00,2021-05-09 14:00,72455000,72028000,73129000,71790000,72030000,1325.842601
2021-05-09 14:00,2021-05-09 15:00,72028000,72113000,72370000,71780000,72113000,464.037123
2021-05-09 15:00,2021-05-09 16:00,72113000,72530000,72750000,71840000,72520000,516.2639437
2021-05-09 16:00,2021-05-09 17:00,72530000,71987000,72732000,71841000,71998000,647.9900111
2021-05-09 17:00,2021-05-09 18:00,71987000,71818000,71998000,71330000,71800000,556.9160012
2021-05-09 18:00,2021-05-09 19:00,71818000,70977000,71950000,70801000,70977000,612.8209815
2021-05-09 19:00,2021-05-09 20:00,70977000,71599000,71720000,70147000,71594000,735.2172189
2021-05-09 20:00,2021-05-09 21:00,71599000,72092000,72282000,71400000,72098000,471.6295453
2021-05-09 21:00,2021-05-09 22:00,72092000,70430000,72216000,70417000,70422000,987.532774
2021-05-09 22:00,2021-05-09 23:00,70430000,71001000,71416000,70400000,71002000,583.2006456
2021-05-09 23:00,2021-05-10 0:00,71001000,70796000,71405000,70699000,70796000,360.0348682
2021-05-10 0:00,2021-05-10 1:00,70796000,70923000,70989000,70509000,70881000,322.8870621
2021-05-10 1:00,2021-05-10 2:00,70923000,70780000,71399000,70780000,70780000,243.2412633
2021-05-10 2:00,2021-05-10 3:00,70780000,70422000,70857000,70300000,70422000,231.2866528
2021-05-10 3:00,2021-05-10 4:00,70422000,70459000,70754000,70201000,70508000,137.5237256
2021-05-10 4:00,2021-05-10 5:00,70459000,70250000,70540000,70169000,70236000,202.9408382
2021-05-10 5:00,2021-05-10 6:00,70250000,70829000,71000000,70205000,70831000,198.9396722
2021-05-10 6:00,2021-05-10 7:00,70829000,71113000,71250000,70716000,71113000,202.3334743
2021-05-10 7:00,2021-05-10 8:00,71113000,71266000,71444000,71000000,71253000,323.0735315
2021-05-10 8:00,2021-05-10 9:00,71266000,71506000,71683000,71185000,71505000,471.296588
2021-05-10 9:00,2021-05-10 10:00,71506000,71851000,71920000,70792000,71814000,947.5395868
2021-05-10 10:00,2021-05-10 11:00,71851000,71373000,72000000,71301000,71373000,425.6040641
2021-05-10 11:00,2021-05-10 12:00,71373000,71986000,72086000,71370000,71974000,403.9238793
2021-05-10 12:00,2021-05-10 13:00,71986000,72098000,72440000,71836000,72099000,626.016193
2021-05-10 13:00,2021-05-10 14:00,72098000,71894000,72223000,71623000,71898000,418.5422897
2021-05-10 14:00,2021-05-10 15:00,71894000,71571000,72010000,71493000,71575000,347.0974193
2021-05-10 15:00,2021-05-10 16:00,71571000,71207000,71580000,71177000,71262000,398.2476716
2021-05-10 16:00,2021-05-10 17:00,71207000,71032000,71299000,70902000,71012000,411.7521679
2021-05-10 17:00,2021-05-10 18:00,71032000,71451000,71483000,70999000,71451000,461.2340294
2021-05-10 18:00,2021-05-10 19:00,71451000,71530000,71881000,71424000,71530000,676.1785882
2021-05-10 19:00,2021-05-10 20:00,71530000,71932000,72000000,71421000,71948000,518.4887046
2021-05-10 20:00,2021-05-10 21:00,71932000,72038000,72156000,71748000,72036000,575.7594978
2021-05-10 21:00,2021-05-10 22:00,72038000,72150000,72200000,71700000,72133000,438.0207784
2021-05-10 22:00,2021-05-10 23:00,72150000,71920000,72460000,71889000,71919000,604.7984917
2021-05-10 23:00,2021-05-11 0:00,71920000,71038000,71980000,71000000,71000000,691.0058431
2021-05-11 0:00,2021-05-11 1:00,71038000,71990000,71998000,70808000,71987000,483.1918311
2021-05-11 1:00,2021-05-11 2:00,71990000,71754000,72383000,71600000,71755000,347.2882077
2021-05-11 2:00,2021-05-11 3:00,71754000,71185000,71826000,71175000,71184000,312.9245389
2021-05-11 3:00,2021-05-11 4:00,71185000,71599000,71950000,71000000,71599000,357.1950222
2021-05-11 4:00,2021-05-11 5:00,71599000,72013000,72400000,71300000,72060000,487.9132715
2021-05-11 5:00,2021-05-11 6:00,72013000,71217000,72460000,70300000,71218000,1406.578089
2021-05-11 6:00,2021-05-11 7:00,71217000,71253000,71508000,70685000,71253000,524.2392404
2021-05-11 7:00,2021-05-11 8:00,71253000,71632000,71785000,70962000,71636000,560.6939559
2021-05-11 8:00,2021-05-11 9:00,71632000,70902000,71677000,70175000,70902000,671.9890147
2021-05-11 9:00,2021-05-11 10:00,70902000,71021000,71750000,70436000,71022000,928.2152006
2021-05-11 10:00,2021-05-11 11:00,71021000,70537000,71374000,70211000,70539000,306.405352
2021-05-11 11:00,2021-05-11 12:00,70537000,70000000,71330000,69999000,70000000,751.9543925
2021-05-11 12:00,2021-05-11 13:00,70000000,69552000,70010000,68500000,69552000,1301.402242
2021-05-11 13:00,2021-05-11 14:00,69552000,69679000,70000000,69375000,69681000,451.8557271
2021-05-11 14:00,2021-05-11 15:00,69679000,68941000,69921000,68932000,68941000,429.853166
2021-05-11 15:00,2021-05-11 16:00,68941000,70241000,70350000,68800000,70266000,487.7661791
2021-05-11 16:00,2021-05-11 17:00,70241000,70128000,70347000,69600000,70104000,318.4104711
2021-05-11 17:00,2021-05-11 18:00,70128000,69413000,70190000,69001000,69412000,598.161819
2021-05-11 18:00,2021-05-11 19:00,69413000,69370000,69801000,69084000,69375000,411.7902041
2021-05-11 19:00,2021-05-11 20:00,69370000,69160000,69407000,69029000,69160000,506.5878402
2021-05-11 20:00,2021-05-11 21:00,69160000,68778000,69385000,68775000,68777000,516.4304958
2021-05-11 21:00,2021-05-11 22:00,68778000,68858000,68920000,67597000,68787000,1178.300479
2021-05-11 22:00,2021-05-11 23:00,68858000,68872000,69200000,68148000,68875000,950.7629245
2021-05-11 23:00,2021-05-12 0:00,68872000,68734000,69083000,68565000,68734000,466.5558326
2021-05-12 0:00,2021-05-12 1:00,68734000,68829000,69310000,68597000,68817000,382.9055421
2021-05-12 1:00,2021-05-12 2:00,68829000,68989000,69202000,68668000,68934000,404.113048
2021-05-12 2:00,2021-05-12 3:00,68989000,68964000,69107000,68700000,68964000,161.0065658
2021-05-12 3:00,2021-05-12 4:00,68964000,68874000,69149000,68750000,68874000,132.2156491
2021-05-12 4:00,2021-05-12 5:00,68874000,69225000,69379000,68874000,69225000,95.27953326
2021-05-12 5:00,2021-05-12 6:00,69225000,69713000,69715000,69151000,69715000,162.6197049
2021-05-12 6:00,2021-05-12 7:00,69713000,69765000,69844000,69507000,69773000,237.1353144
2021-05-12 7:00,2021-05-12 8:00,69765000,69924000,70138000,69760000,69925000,308.9938016
2021-05-12 8:00,2021-05-12 9:00,69924000,69714000,69928000,69410000,69741000,424.5400963
2021-05-12 9:00,2021-05-12 10:00,69714000,70000000,70499000,69323000,70000000,778.664484
2021-05-12 10:00,2021-05-12 11:00,70000000,69601000,70023000,69603000,69604000,353.6320798
2021-05-12 11:00,2021-05-12 12:00,69601000,69704000,70000000,69500000,69705000,355.5912233
2021-05-12 12:00,2021-05-12 13:00,69704000,70170000,70440000,69402000,70144000,475.8321429
2021-05-12 13:00,2021-05-12 14:00,70170000,70168000,70499000,70003000,70140000,298.1569048
2021-05-12 14:00,2021-05-12 15:00,70168000,69802000,70200000,69769000,69804000,220.1880193
2021-05-12 15:00,2021-05-12 16:00,69802000,69715000,69828000,69450000,69714000,343.6926021
2021-05-12 16:00,2021-05-12 17:00,69715000,69749000,69821000,69510000,69750000,288.8287682
2021-05-12 17:00,2021-05-12 18:00,69749000,69846000,69881000,69400000,69846000,372.0936271
2021-05-12 18:00,2021-05-12 19:00,69846000,69603000,69888000,69589000,69603000,272.2529372
2021-05-12 19:00,2021-05-12 20:00,69603000,68886000,69655000,68887000,68893000,722.7839369
2021-05-12 20:00,2021-05-12 21:00,68886000,69358000,69500000,68809000,69390000,700.8898198
2021-05-12 21:00,2021-05-12 22:00,69358000,69489000,69605000,68780000,69489000,949.9143113
2021-05-12 22:00,2021-05-12 23:00,69489000,69934000,70470000,69148000,69914000,3140.574112
2021-05-12 23:00,2021-05-13 0:00,69934000,69177000,70185000,69169000,69169000,1589.775243
2021-05-13 0:00,2021-05-13 1:00,69177000,69265000,69552000,68917000,69218000,957.3034658
2021-05-13 1:00,2021-05-13 2:00,69265000,68933000,69600000,68825000,68999000,1308.128676
2021-05-13 2:00,2021-05-13 3:00,68933000,68691000,68999000,68537000,68691000,574.6403276
2021-05-13 3:00,2021-05-13 4:00,68691000,68503000,68998000,68404000,68503000,539.1237918
2021-05-13 4:00,2021-05-13 5:00,68503000,68741000,68850000,68200000,68794000,277.5047363
2021-05-13 5:00,2021-05-13 6:00,68741000,68565000,68850000,68200000,68564000,275.7794089
2021-05-13 6:00,2021-05-13 7:00,68565000,68372000,68972000,68370000,68372000,333.6806845
2021-05-13 7:00,2021-05-13 8:00,68372000,66142000,68700000,64545000,66142000,3010.882235
2021-05-13 8:00,2021-05-13 9:00,66142000,62380000,66148000,60854000,62257000,4033.304388
2021-05-13 9:00,2021-05-13 10:00,62380000,63245000,64987000,60200000,63245000,3770.349629
2021-05-13 10:00,2021-05-13 11:00,63245000,64993000,64994000,62999000,64993000,1583.696017
2021-05-13 11:00,2021-05-13 12:00,64993000,63777000,65472000,63700000,63777000,1742.14517
2021-05-13 12:00,2021-05-13 13:00,63777000,63492000,63932000,62695000,63499000,1590.426989
2021-05-13 13:00,2021-05-13 14:00,63492000,63330000,64185000,63199000,63305000,983.9290512
2021-05-13 14:00,2021-05-13 15:00,63330000,63339000,63961000,63267000,63339000,649.1653548
2021-05-13 15:00,2021-05-13 16:00,63339000,64262000,64289000,63338000,64249000,738.9241618
2021-05-13 16:00,2021-05-13 17:00,64262000,63580000,64289000,63150000,63580000,825.6952834
2021-05-13 17:00,2021-05-13 18:00,63580000,62791000,63621000,61487000,62790000,1523.597542
2021-05-13 18:00,2021-05-13 19:00,62791000,62021000,63175000,61250000,62040000,1442.778666
2021-05-13 19:00,2021-05-13 20:00,62021000,62516000,63123000,61976000,62516000,897.5805609
2021-05-13 20:00,2021-05-13 21:00,62516000,63261000,63514000,61880000,63261000,805.9113355
2021-05-13 21:00,2021-05-13 22:00,63261000,63042000,63950000,63000000,63042000,706.2378588
2021-05-13 22:00,2021-05-13 23:00,63042000,63113000,63320000,62516000,63114000,641.5368268
2021-05-13 23:00,2021-05-14 0:00,63113000,63066000,63476000,62839000,63066000,562.2406828
2021-05-14 0:00,2021-05-14 1:00,63066000,62315000,63140000,62115000,62332000,488.7996324
2021-05-14 1:00,2021-05-14 2:00,62315000,61599000,62713000,61500000,61658000,488.2971253
2021-05-14 2:00,2021-05-14 3:00,61599000,61574000,62084000,61000000,61574000,561.2423658
2021-05-14 3:00,2021-05-14 4:00,61574000,61815000,62375000,61400000,61815000,291.3984661
2021-05-14 4:00,2021-05-14 5:00,61815000,62371000,63210000,61815000,62371000,272.2238738
2021-05-14 5:00,2021-05-14 6:00,62371000,62849000,62989000,62350000,62848000,252.8471998
2021-05-14 6:00,2021-05-14 7:00,62849000,62901000,63678000,62800000,62901000,392.6933056
2021-05-14 7:00,2021-05-14 8:00,62901000,62298000,63321000,62257000,62300000,552.5596503
2021-05-14 8:00,2021-05-14 9:00,62298000,63080000,63140000,61700000,63069000,783.259006
2021-05-14 9:00,2021-05-14 10:00,63080000,62795000,63656000,62400000,62794000,993.3054178
2021-05-14 10:00,2021-05-14 11:00,62795000,63002000,63395000,62638000,63033000,638.2117169
2021-05-14 11:00,2021-05-14 12:00,63002000,62546000,63095000,62419000,62546000,516.7190395
2021-05-14 12:00,2021-05-14 13:00,62546000,62200000,62670000,62144000,62200000,476.4016146
2021-05-14 13:00,2021-05-14 14:00,62200000,61753000,62555000,61590000,61753000,1127.84315
2021-05-14 14:00,2021-05-14 15:00,61753000,61926000,61986000,61583000,61926000,605.781054
2021-05-14 15:00,2021-05-14 16:00,61926000,61442000,61940000,61201000,61442000,837.3908465
2021-05-14 16:00,2021-05-14 17:00,61442000,61800000,62222000,61416000,61800000,700.6565175
2021-05-14 17:00,2021-05-14 18:00,61800000,62300000,62300000,61660000,62300000,458.1188993
2021-05-14 18:00,2021-05-14 19:00,62300000,62071000,62552000,61988000,62078000,634.1825699
2021-05-14 19:00,2021-05-14 20:00,62071000,62544000,62548000,61938000,62537000,526.1583855
2021-05-14 20:00,2021-05-14 21:00,62544000,62503000,62990000,62274000,62505000,638.8643944
2021-05-14 21:00,2021-05-14 22:00,62503000,62106000,62784000,62091000,62106000,577.5326977
2021-05-14 22:00,2021-05-14 23:00,62106000,62337000,62360000,61554000,62337000,674.754698
2021-05-14 23:00,2021-05-15 0:00,62337000,62050000,62373000,61907000,62051000,434.506485
2021-05-15 0:00,2021-05-15 1:00,62050000,62331000,62701000,62015000,62331000,575.9228308
2021-05-15 1:00,2021-05-15 2:00,62331000,62001000,62422000,62000000,62021000,344.0342614
2021-05-15 2:00,2021-05-15 3:00,62001000,61741000,62101000,61736000,61740000,279.4709022
2021-05-15 3:00,2021-05-15 4:00,61741000,61446000,61774000,61400000,61493000,331.7971873
2021-05-15 4:00,2021-05-15 5:00,61446000,61422000,61700000,61360000,61427000,251.6366176
2021-05-15 5:00,2021-05-15 6:00,61422000,61181000,61642000,61001000,61181000,449.9867569
2021-05-15 6:00,2021-05-15 7:00,61181000,61647000,61693000,61135000,61643000,288.0340822
2021-05-15 7:00,2021-05-15 8:00,61647000,61786000,62031000,61527000,61810000,371.0864329
2021-05-15 8:00,2021-05-15 9:00,61786000,61795000,61944000,61630000,61797000,489.1784807
2021-05-15 9:00,2021-05-15 10:00,61795000,61105000,62118000,61001000,61106000,1153.819456
2021-05-15 10:00,2021-05-15 11:00,61105000,61723000,61750000,61046000,61739000,654.2248395
2021-05-15 11:00,2021-05-15 12:00,61723000,61541000,61927000,61500000,61541000,586.9764442
2021-05-15 12:00,2021-05-15 13:00,61541000,61510000,61785000,61500000,61501000,379.3933742
2021-05-15 13:00,2021-05-15 14:00,61510000,61189000,61529000,61001000,61187000,480.2449885
2021-05-15 14:00,2021-05-15 15:00,61189000,61444000,61600000,61005000,61446000,756.45354
2021-05-15 15:00,2021-05-15 16:00,61444000,61026000,61600000,61002000,61027000,1442.666766
2021-05-15 16:00,2021-05-15 17:00,61026000,60227000,61285000,59999000,60239000,1873.0714
2021-05-15 17:00,2021-05-15 18:00,60227000,60370000,60496000,59510000,60377000,1423.212206
2021-05-15 18:00,2021-05-15 19:00,60370000,60347000,60995000,60058000,60348000,765.3905345
2021-05-15 19:00,2021-05-15 20:00,60347000,60261000,60421000,59750000,60262000,837.8878958
2021-05-15 20:00,2021-05-15 21:00,60261000,60719000,60800000,60200000,60750000,479.782608
2021-05-15 21:00,2021-05-15 22:00,60719000,61094000,61299000,60528000,61089000,566.6622663
2021-05-15 22:00,2021-05-15 23:00,61094000,60781000,61280000,60700000,60783000,477.4684006
2021-05-15 23:00,2021-05-16 0:00,60781000,60855000,61333000,60714000,60856000,686.9276189
2021-05-16 0:00,2021-05-16 1:00,60855000,60250000,60996000,60089000,60250000,631.4241548
2021-05-16 1:00,2021-05-16 2:00,60250000,59734000,60319000,59635000,59735000,771.158851
2021-05-16 2:00,2021-05-16 3:00,59734000,59657000,60200000,59510000,59690000,451.6173501
2021-05-16 3:00,2021-05-16 4:00,59657000,59902000,60083000,59550000,59902000,215.15703
2021-05-16 4:00,2021-05-16 5:00,59902000,59934000,59999000,59450000,59934000,302.5712098
2021-05-16 5:00,2021-05-16 6:00,59934000,59982000,60295000,59702000,60000000,214.4830047
2021-05-16 6:00,2021-05-16 7:00,59982000,59900000,60277000,59668000,59903000,220.8680932
2021-05-16 7:00,2021-05-16 8:00,59900000,59602000,59999000,59500000,59606000,367.55248
2021-05-16 8:00,2021-05-16 9:00,59602000,58814000,59611000,57900000,58780000,1769.177696
2021-05-16 9:00,2021-05-16 10:00,58814000,58283000,59396000,58006000,58281000,1543.092275
2021-05-16 10:00,2021-05-16 11:00,58283000,58970000,59200000,58280000,59000000,942.5302308
2021-05-16 11:00,2021-05-16 12:00,58970000,58823000,59230000,58593000,58821000,558.2988615
2021-05-16 12:00,2021-05-16 13:00,58823000,58900000,58944000,58330000,58820000,488.28234
2021-05-16 13:00,2021-05-16 14:00,58900000,58851000,59290000,58700000,58850000,408.4891418
2021-05-16 14:00,2021-05-16 15:00,58851000,59058000,59200000,58847000,59059000,328.4154033
2021-05-16 15:00,2021-05-16 16:00,59058000,59822000,60350000,59043000,59822000,899.8966457
2021-05-16 16:00,2021-05-16 17:00,59822000,60190000,60225000,59610000,60160000,502.7616924
2021-05-16 17:00,2021-05-16 18:00,60190000,60080000,60250000,59830000,60079000,379.1131491
2021-05-16 18:00,2021-05-16 19:00,60080000,60211000,60476000,59955000,60195000,528.3750587
2021-05-16 19:00,2021-05-16 20:00,60211000,60600000,60721000,60109000,60600000,662.7250531
2021-05-16 20:00,2021-05-16 21:00,60600000,59757000,60650000,59538000,59757000,640.1527149
2021-05-16 21:00,2021-05-16 22:00,59757000,59430000,60010000,59164000,59430000,577.4610007
2021-05-16 22:00,2021-05-16 23:00,59430000,59941000,59979000,59200000,59938000,487.2997073
2021-05-16 23:00,2021-05-17 0:00,59941000,59370000,60155000,59293000,59355000,417.8469347
2021-05-17 0:00,2021-05-17 1:00,59370000,58811000,59440000,58800000,58810000,417.5507346
2021-05-17 1:00,2021-05-17 2:00,58811000,58513000,59000000,58327000,58480000,494.0236738
2021-05-17 2:00,2021-05-17 3:00,58513000,57997000,58638000,57900000,57996000,675.8969656
2021-05-17 3:00,2021-05-17 4:00,57997000,57018000,58278000,57000000,57000000,685.9207804
2021-05-17 4:00,2021-05-17 5:00,57018000,57450000,57550000,56663000,57427000,706.4551815
2021-05-17 5:00,2021-05-17 6:00,57450000,55596000,57770000,55595000,55595000,1313.33259
2021-05-17 6:00,2021-05-17 7:00,55596000,56440000,56900000,55500000,56438000,1255.054951
2021-05-17 7:00,2021-05-17 8:00,56440000,56750000,57896000,56437000,56750000,946.1891515
2021-05-17 8:00,2021-05-17 9:00,56750000,57655000,57651000,56587000,57649000,693.4790629
2021-05-17 9:00,2021-05-17 10:00,57655000,55370000,58000000,55134000,55330000,1705.026832
2021-05-17 10:00,2021-05-17 11:00,55370000,54430000,55498000,53800000,54429000,2609.730357
2021-05-17 11:00,2021-05-17 12:00,54430000,54105000,55190000,54000000,54105000,1015.76396
2021-05-17 12:00,2021-05-17 13:00,54105000,52011000,54456000,52006000,52012000,3023.280217
2021-05-17 13:00,2021-05-17 14:00,52011000,53345000,53478000,51381000,53341000,2523.162182
2021-05-17 14:00,2021-05-17 15:00,53345000,54500000,54487000,52211000,54344000,1268.352503
2021-05-17 15:00,2021-05-17 16:00,54500000,54816000,56300000,54057000,54798000,2994.136231
2021-05-17 16:00,2021-05-17 17:00,54816000,56940000,56975000,54665000,56947000,1385.936703
2021-05-17 17:00,2021-05-17 18:00,56940000,55795000,57000000,55260000,55890000,1392.616575
2021-05-17 18:00,2021-05-17 19:00,55795000,55865000,55988000,55120000,55847000,745.0579278
2021-05-17 19:00,2021-05-17 20:00,55865000,54606000,55910000,54286000,54608000,776.674445
2021-05-17 20:00,2021-05-17 21:00,54606000,55713000,55852000,54271000,55713000,762.7268414
2021-05-17 21:00,2021-05-17 22:00,55713000,54693000,55767000,54536000,54695000,772.2612672
2021-05-17 22:00,2021-05-17 23:00,54693000,54490000,54761000,53720000,54490000,844.7621253
2021-05-17 23:00,2021-05-18 0:00,54490000,53940000,54574000,53276000,53939000,849.5135204
2021-05-18 0:00,2021-05-18 1:00,53940000,52951000,54138000,52688000,52947000,824.02894
2021-05-18 1:00,2021-05-18 2:00,52951000,52451000,53608000,52374000,52448000,788.548131
2021-05-18 2:00,2021-05-18 3:00,52451000,52832000,53384000,52342000,52839000,693.0645642
2021-05-18 3:00,2021-05-18 4:00,52832000,53674000,53999000,52625000,53684000,454.8959389
